symbol,signal_ts,signal_date,hour,peak_hour,open,high,low,close,buy_signal,early_bull,scan_score,wt1,wt2,trend_strength,bar_state,htf_range_20d_pct,htf_dist_sma50_pct,htf_sma20_slope_pct,htf_score,gap_pct,bar_range_pct,bar_body_pct,close_loc,vol_ratio_20,dollar_vol_1h,bars_since_rth_open,dist_hod_pct,dist_lod_pct,consec_green,dist_20d_low_pct,dist_20d_high_pct,dist_52w_high_pct,close_vs_sma20,close_vs_sma50,close_vs_sma200,hh_hl_20,dist_20d_low_bounce,ticker_prior_mfe_p50,ticker_prior_hit1r_rate,ticker_prior_n,launch_score,phase,continuation_score_v0,continuation_score_v1,php_v0_admit,all_hours_admit,hit_1r,mfe,mae,mfe_ge_3,mfe_ge_5,killed,day_mfe,r_multiple,social_missing,guidance_cut,print,outlook,news_velocity_24h,news_velocity_72h,news_headline_count_48h,dilution_flag,distress_flag,unresolved,catalyst_type,st_msg_24h,st_bull_ratio,st_ok,x_posts_24h,x_authors_24h,x_engage_24h,x_sent_lex,x_ok
MRVI,2026-08-07 11:00:00-04:00,2026-08-07,12,1,5.845,5.9288,5.7801,5.895,False,True,21.99,-83.2532936225094,-79.41530899054426,-0.4355306918786338,yellow,0.2762,0.0578,0.0388,35.3,-0.0728,0.0252247667514842,0.3362474781439131,0.7726967047747121,1.8530941898537043,2563030.2097851294,3.0,0.0093299406276506,0.0822731128074638,2.0,0.0110262934690414,0.2620865139949111,0.2620865139949111,-0.1221146686522709,-0.0023017296821582,0.4416198965555187,1,0.8621713316369816,0.010462,0.0222222222222222,45.0,36.2,NEUTRAL,90.1,94.49,1,1,1,0.061069,0.000848,1,1,0,0.061069,1.0,1.0,0.0,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
MRVI,2026-08-07 12:00:00-04:00,2026-08-07,13,1,5.895,6.095,5.89,6.075,True,False,46.79,-76.89606408550232,-81.65235215269941,0.7153914542895619,green,0.2762,0.0578,0.0388,35.3,-0.0728,0.0337448559670782,0.8780487804878075,0.902439024390246,1.1302134959850685,1663821.68609835,4.0,0.0032921810699587,0.1094650205761317,3.0,0.0403292181069959,0.2246913580246914,0.2246913580246914,-0.0953090096798211,0.028162339640524,0.4856388246946187,1,0.4958847736625512,0.010692,0.0434782608695652,46.0,41.2,NEUTRAL,70.7,81.07,1,1,0,0.02963,0.006584,0,0,0,0.02963,0.5926,1.0,0.0,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
MRVI,2026-08-31 06:00:00-04:00,2026-08-31,7,1,7.72,7.72,7.72,7.72,False,True,11.72,-58.64009334432903,-57.737909849444335,-1.2581588043089134,orange,0.7412,0.164,0.0734,79.1,0.008491182233834,0.0,0.0,0.0,0.0020152952723644,7720.0,1.0,0.0,0.0,0.0,0.2992227979274611,0.2202072538860104,0.2202072538860104,0.1121515522581573,0.1700160649874207,0.7535491198182851,1,0.0,0.010922,0.0425531914893617,47.0,30.0,NEUTRAL,106.0,51.56,1,1,0,0.006477,0.025907,0,0,0,0.006477,0.12954,1.0,0.0,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
MRVI,2026-08-31 10:00:00-04:00,2026-08-31,11,1,7.605,7.72,7.52,7.575,True,False,11.53,-58.6178300522332,-58.73234593655261,-1.3552321428212306,orange,0.7412,0.164,0.0734,79.1,0.008491182233834,0.0264026402640264,0.1500000000000011,0.2750000000000028,0.7444034085139342,2666590.228179825,3.0,0.0257425742574256,0.0072607260726073,0.0,0.2858085808580858,0.2435643564356435,0.2435643564356435,0.0912626953828422,0.1480403746476311,0.7206132879045998,1,0.0,0.010692,0.0416666666666666,48.0,35.0,NEUTRAL,122.8,65.39,1,1,0,0.019802,0.006601,0,0,0,0.019802,0.39604,1.0,0.0,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
MRVI,2026-09-01 14:00:00-04:00,2026-09-01,15,0,7.305,7.36,7.3,7.355,False,True,8.31,-56.25702967130251,-55.89911850276032,-1.4147044099862076,green,0.7412,0.1494,0.0939,77.7,-0.0255737704918033,0.0081577158395649,0.8333333333333383,0.9166666666666692,0.6181416769713342,1916770.34056557,6.0,0.0319510537049625,0.008837525492862,1.0,0.2644459551325629,0.2807613868116926,0.2807613868116926,0.0503391645840772,0.1065142169399731,0.662353512866006,1,0.0,0.010922,0.0408163265306122,49.0,30.0,NEUTRAL,122.0,43.56,0,0,0,0.016315,0.010197,0,0,0,0.016315,0.3263,1.0,0.0,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
MRVI,2026-09-01 15:00:00-04:00,2026-09-01,16,0,7.355,7.475,7.28,7.315,True,False,23.37,-54.67803233537249,-55.89396708266265,-1.118823504869253,orange,0.7412,0.1494,0.0939,77.7,-0.0255737704918033,0.0266575529733423,0.2051282051282059,0.1794871794871807,2.7056844297956677,8677707.04831184,7.0,0.0375939849624059,0.0047846889952153,0.0,0.2604237867395762,0.287764866712235,0.287764866712235,0.0446269189575153,0.100496464570483,0.653312841144097,1,0.0,0.011036,0.04,50.0,41.2,NEUTRAL,125.2,48.31,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.0,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
MRVI,2026-09-03 11:00:00-04:00,2026-09-03,12,1,7.295,7.39,7.28,7.365,False,True,16.75,-42.26449102203871,-39.98976463599121,-0.2155107191276577,green,0.7412,0.0969,0.1191,72.4,0.0006779661016949,0.0149355057705362,0.6363636363636422,0.7727272727272764,0.62730476023171,1767420.287806035,3.0,0.0122199592668024,0.0207739307535642,2.0,0.2654446707399864,0.2790224032586557,0.2790224032586557,0.0381281274226515,0.0946464136024494,0.6493667909570359,1,0.0,0.010922,0.0392156862745098,51.0,30.0,NEUTRAL,115.1,68.59,1,1,0,0.005431,0.012899,0,0,0,0.005431,0.10862,1.0,0.0,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
MRVI,2026-09-03 14:00:00-04:00,2026-09-03,15,0,7.285,7.37,7.285,7.365,True,False,19.09,-41.46283035798344,-42.80214279628439,0.0829372723518451,green,0.7412,0.0969,0.1191,72.4,0.0006779661016949,0.0115410726408689,0.9411764705882364,0.9411764705882364,0.6386057155103655,1557206.73284202,6.0,0.0122199592668024,0.0207739307535642,1.0,0.2654446707399864,0.2790224032586557,0.2790224032586557,0.0381281274226515,0.0946464136024494,0.6493667909570359,1,0.0,0.010692,0.0384615384615384,52.0,35.0,NEUTRAL,119.6,44.84,0,0,0,0.005431,0.009504,0,0,0,0.005431,0.10862,1.0,0.0,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
MRX,2026-06-11 12:00:00-04:00,2026-06-11,13,1,61.62,62.63,61.61,62.5,False,True,41.54,54.0744114486537,56.517948463383455,0.5093470612819188,green,0.264,0.1742,0.0165,41.7,0.0074313408723748,0.01632,0.8627450980392155,0.872549019607841,0.9219153086684676,8864116.8355,4.0,0.0052255999999999,0.02896,1.0,0.2025599999999999,0.008,0.008,0.130393105506371,0.1854251503593263,0.5484535903683708,1,0.0,0.0,0.0,0.0,38.7,NEUTRAL,74.9,56.21,1,1,0,0.01936,0.00016,0,0,0,0.01936,0.3871999999999999,1.0,0.0,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
MRX,2026-06-11 13:00:00-04:00,2026-06-11,14,0,62.5,63.705,62.49,63.15,True,False,47.05,57.51253443587882,55.61522040835145,0.8726083526102019,green,0.264,0.1742,0.0165,41.7,0.0074313408723748,0.0192399049881234,0.5349794238683132,0.5432098765432087,0.8440525260505153,8443453.8683631,5.0,0.0087885985748218,0.0389548693586698,2.0,0.2107680126682501,-0.0023752969121139,-0.0023752969121139,0.1421491938036372,0.1977535719230633,0.5645575077082019,1,0.0,0.01936,0.0,1.0,41.2,NEUTRAL,89.5,28.36,0,1,0,0.008868,0.006809,0,0,0,0.008868,0.1773599999999999,1.0,0.0,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
MRX,2026-06-12 13:00:00-04:00,2026-06-12,14,0,62.66,63.43,62.34,62.35,False,True,15.94,42.99327892445682,46.53020511397891,-0.2201686281116265,red,0.2783,0.1931,0.0229,45.8,-0.0050513022888713,0.0174819566960705,0.2844036697247671,0.0091743119266037,0.425693478334779,3668891.5093467,5.0,0.0173215717722533,0.0086607858861266,0.0,0.2006415396952686,0.0218123496391339,0.0218123496391339,0.1225031730743266,0.1742195253780196,0.5395898048782898,1,0.0,0.0141139999999999,0.0,2.0,30.0,NEUTRAL,91.6,20.76,0,1,0,0.001283,0.007618,0,0,0,0.001283,0.02566,1.0,0.0,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
MRX,2026-06-15 11:00:00-04:00,2026-06-15,12,1,62.63,62.86,62.16,62.41,False,True,35.57,24.20370398060734,25.07036569710152,0.1309567036954819,red,0.2783,0.1586,0.0275,43.2,0.037766300839251,0.0112161512578112,0.3142857142857215,0.3571428571428557,0.7220043206785437,5709467.282201809,3.0,0.0302836083960903,0.0323666079153981,0.0,0.201410030443839,0.0208299951930781,0.0208299951930781,0.1189500766465562,0.1670372288802913,0.5362045581535022,1,0.0,0.008868,0.0,3.0,53.6,LAUNCH,108.7,65.86,1,1,0,0.011537,0.004647,0,0,0,0.011537,0.23074,1.0,0.0,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
MRX,2026-06-15 12:00:00-04:00,2026-06-15,13,1,62.31,62.94,62.29,62.795,True,False,52.31,28.921465128850095,25.172206191235496,0.4179051099419257,green,0.2783,0.1586,0.0275,43.2,0.037766300839251,0.0103511426068954,0.746153846153847,0.7769230769230826,0.8162948279912613,6350262.21961352,4.0,0.0239668763436578,0.0382992276455132,1.0,0.2063062345728162,0.0145712238235528,0.0145712238235528,0.1258527489668403,0.1742365452257314,0.5456812246314562,1,0.0,0.0102025,0.0,4.0,35.0,NEUTRAL,71.2,52.14,1,1,0,0.005335,0.010749,0,0,0,0.005335,0.1067,1.0,0.0,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
MRX,2026-06-17 12:00:00-04:00,2026-06-17,13,1,61.71,62.0,61.68,61.945,True,False,41.72,-27.776589317059305,-28.00515880142408,0.2637501226374077,green,0.2793,0.1346,0.0384,43.1,0.0004884402474764,0.005165872951812,0.7343749999999976,0.828125000000001,0.7080772795881091,3454738.0237176954,4.0,0.0008878844135926,0.0239728791670029,2.0,0.1954152877552667,0.0293001856485591,0.0293001856485591,0.0993389236434623,0.1437851172220489,0.5150607234968321,1,0.0,0.008868,0.0,5.0,43.2,NEUTRAL,79.9,61.32,1,1,0,0.001211,0.017919,0,0,0,0.001211,0.02422,1.0,0.0,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
MRX,2026-06-18 09:00:00-04:00,2026-06-18,10,0,62.0,62.985,60.8701,62.695,True,False,76.55,-20.039095087071367,-25.18972604424188,1.0024584646137795,extended,0.2793,0.1311,0.0443,43.9,0.0066569248254586,0.0337331525640003,0.3286207385691998,0.8628776774315574,1.9146387722932103,8671600.33376392,1.0,0.0046255682271313,0.0291075843368689,2.0,0.2050402743440465,0.0169870005582582,0.0169870005582582,0.1056636715546659,0.1514169802553887,0.528501388438537,1,0.0,0.0071015,0.0,6.0,5.0,EXTENSION,-5.4,-35.83,0,0,0,0.04179,0.00965,1,0,0,0.04179,0.8358,1.0,0.0,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
MRX,2026-06-23 12:00:00-04:00,2026-06-23,13,1,65.22,65.99,65.18,65.72,True,False,36.86,35.8384099992709,35.83413465841948,0.2872738805919393,green,0.3367,0.1857,0.0562,54.4,-0.0228317499233834,0.0123250152160679,0.617283950617293,0.6666666666666666,0.4418637162447422,3815121.7271844,4.0,0.0056299452221546,0.0377358490566037,1.0,0.2416311625076079,0.0136944613511869,0.0136944613511869,0.1379889525722498,0.1932970550692429,0.5908268450819804,1,0.0,0.008868,0.0,7.0,55.4,LAUNCH,100.7,52.87,1,1,0,0.018259,0.001674,0,0,0,0.018259,0.36518,1.0,0.0,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
MRX,2026-06-25 12:00:00-04:00,2026-06-25,13,1,65.08,66.2,65.0,65.43,False,True,35.63,4.301440439302528,6.954461138335084,-0.0319552177305161,yellow,0.3513,0.165,0.0719,53.3,0.0081739666872301,0.0183402109124255,0.291666666666673,0.3583333333333381,0.7059835905887241,6022413.32299884,4.0,0.0117683020021396,0.0146721687299405,3.0,0.2382699067705945,0.0293443374598805,0.0293443374598805,0.109998982119228,0.1756440617666823,0.572224278045569,1,0.0,0.0102025,0.0,8.0,53.4,LAUNCH,104.2,71.18,1,1,0,0.0,0.027205,0,0,0,0.0,0.0,1.0,0.0,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
MRX,2026-06-26 11:00:00-04:00,2026-06-26,12,1,63.98,64.645,63.76,64.645,False,True,25.48,-29.105969053961548,-26.171250693678196,0.0061639535156967,green,0.3513,0.1476,0.0757,51.5,-0.0007793017456358,0.0136901539175496,0.7514124293785318,1.0,0.6135050900187223,4550413.096048295,3.0,0.0,0.0223528501817618,2.0,0.2290200324851108,0.0418439167762394,0.0418439167762394,0.0869272803699032,0.156998908238326,0.5479809438744656,1,0.0,0.008868,0.0,9.0,31.2,NEUTRAL,93.6,59.51,1,1,0,0.004254,0.016939,0,0,0,0.004254,0.0850799999999999,1.0,0.0,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
MRX,2026-06-26 13:00:00-04:00,2026-06-26,14,0,63.955,64.665,63.65,64.455,True,False,23.06,-29.1738295411733,-29.365358148162933,-0.0443913990478749,yellow,0.3513,0.1476,0.0757,51.5,-0.0007793017456358,0.0157474206810954,0.4926108374384199,0.7931034482758558,0.5587810434661339,4011358.720522935,5.0,0.0059731595686914,0.0194709487239158,1.0,0.2267473431075943,0.0449150570165231,0.0449150570165231,0.083732660781841,0.1535983390904371,0.5434312280521105,1,0.0,0.0071015,0.0,10.0,41.2,NEUTRAL,111.1,37.71,0,1,0,0.007214,0.014041,0,0,0,0.007214,0.14428,1.0,0.0,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
MRX,2026-06-26 15:00:00-04:00,2026-06-26,16,0,63.76,64.92,63.55,64.19,True,False,38.71,-29.270747796283462,-29.326189407047885,0.0106218454321429,yellow,0.3513,0.1476,0.0757,51.5,-0.0007793017456358,0.0213428883003583,0.3138686131386848,0.4671532846715317,2.4956932829112755,17170605.65140837,7.0,0.0113724879264683,0.015422963078361,1.0,0.223555070883315,0.0492288518460818,0.0492288518460818,0.0792770071458595,0.1488554400157498,0.5370855717735625,1,0.0,0.007214,0.0,11.0,50.7,LAUNCH,117.5,53.45,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.0,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
MRX,2026-06-30 09:00:00-04:00,2026-06-30,10,0,59.66,61.65,58.0,60.5525,False,True,8.94,-71.99787886371328,-70.94370003233028,-0.5414676551817083,orange,0.3513,0.0475,0.0828,41.5,0.012559402579769,0.0602782709219272,0.244520547945207,0.6993150684931515,0.629430657610121,4924095.547915394,1.0,0.0181247677635109,0.0421535031584162,1.0,0.1769125965071631,0.1122579579703561,0.1122579579703561,0.0025829311301151,0.0761712987811597,0.4406954072146,1,0.0,0.0062745,0.0,12.0,30.0,NEUTRAL,80.7,32.06,0,1,0,0.039098,0.00417,1,0,0,0.039098,0.78196,1.0,0.0,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
MRX,2026-06-30 10:00:00-04:00,2026-06-30,11,1,60.535,61.57,60.3,61.095,True,False,10.18,-66.75363430657262,-70.71467132851274,0.0154102886948714,yellow,0.3513,0.0475,0.0828,41.5,0.012559402579769,0.0207872984695965,0.4409448818897645,0.6259842519685037,0.5372565164898379,4229003.550987945,2.0,0.0090842131107291,0.0506588100499222,2.0,0.1842212947049676,0.1023815369506505,0.1023815369506505,0.0115652397075988,0.0858128978825804,0.4536028389212003,1,0.0,0.007214,0.0,13.0,35.0,NEUTRAL,97.5,68.73,1,1,0,0.029872,0.008348,0,0,0,0.029872,0.59744,1.0,0.0,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
MRX,2026-07-06 09:00:00-04:00,2026-07-06,10,0,63.63,65.54,63.5,65.49,True,False,70.57,-2.1463887070380867,-4.22997174668963,1.1698076205621504,green,0.2676,0.0968,0.0919,40.9,0.0164536741214057,0.0311497938616583,0.9117647058823464,0.975490196078426,0.601345120345762,4787878.61571744,1.0,0.0007634753397466,0.0303863185219116,1.0,0.1887295770346617,0.0284012826385707,0.0284012826385707,0.0577319088112021,0.1488989937265799,0.5419098586641489,1,0.0,0.008041,0.0,14.0,5.0,EXTENSION,47.8,-14.09,0,0,0,0.014659,0.01924,0,0,0,0.014659,0.29318,1.0,0.0,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
MRX,2026-08-18 11:00:00-04:00,2026-08-18,12,1,70.95,72.38,70.95,71.81,False,True,37.89,6.5589537016721255,8.419597559170654,0.0411303830840462,green,0.2706,0.1138,0.0043,33.6,-0.0020993701889433,0.0199136610499929,0.6013986013986041,0.6013986013986041,0.851548641802578,4906755.728276,4.0,0.0079376131458013,0.0323074780671216,1.0,0.1736526946107784,0.049993037181451,0.049993037181451,0.1005195322677046,0.1193709948700042,0.5056243382360651,1,0.0,0.008868,0.0,15.0,47.8,NEUTRAL,89.8,65.9,1,1,0,0.013926,0.008286,0,0,0,0.013926,0.27852,1.0,0.0,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
MRX,2026-08-18 12:00:00-04:00,2026-08-18,13,1,71.89,72.32,71.595,72.14,True,False,52.37,11.433567777528989,7.431127205871122,0.2778374783239036,yellow,0.2706,0.1138,0.0043,33.6,-0.0020993701889433,0.010049902966454,0.3448275862068992,0.7517241379310428,0.3972410066652647,2250858.7528414,5.0,0.0033268644302743,0.0367341280842806,2.0,0.1774327696146381,0.0451899085112282,0.0451899085112282,0.1055769260241221,0.1245150197733199,0.5125433750222773,1,0.0,0.0102025,0.0,16.0,35.0,NEUTRAL,69.0,53.02,1,1,0,0.009287,0.012822,0,0,0,0.009287,0.18574,1.0,0.0,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
MRX,2026-08-20 11:00:00-04:00,2026-08-20,12,1,71.27,71.7299,70.9,71.61,True,False,60.44,-25.26882541018728,-26.91367033088716,0.5999605147411998,yellow,0.2706,0.0843,0.0179,33.4,0.0044153254522148,0.0115891635246473,0.4096879142065375,0.8555247620195181,0.9884974032727876,3336414.9916135496,3.0,0.0016743471582181,0.0231811199553134,2.0,0.17134478424801,0.0529255690546014,0.0529255690546014,0.0878019140209631,0.106262020809034,0.4887780315323229,1,0.0,0.009287,0.0,17.0,25.0,NEUTRAL,69.3,28.29,0,0,0,0.014314,0.030443,0,0,0,0.014314,0.28628,1.0,0.0,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
MRX,2026-08-21 09:00:00-04:00,2026-08-21,10,0,70.27,72.33,70.27,71.82,True,False,63.74,-20.838850649251476,-21.502602365156857,0.9914609015430138,green,0.2706,0.072,0.0284,34.3,0.0001437401178669,0.0286828181565024,0.7524271844660172,0.7524271844660172,0.7228021127148634,2677265.8769707195,2.0,0.0071010860484545,0.0311890838206627,2.0,0.173767752715121,0.0498468393205237,0.0498468393205237,0.0865766481334392,0.1063954339236057,0.4870781357895729,1,0.0,0.010412,0.0,18.0,25.0,NEUTRAL,62.6,-5.05,0,0,0,0.023392,0.010482,0,0,0,0.023392,0.46784,1.0,0.0,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
MRX,2026-08-25 10:00:00-04:00,2026-08-25,11,1,70.12,71.94,70.12,70.63,False,True,28.61,-21.529520231918397,-20.360198834324464,-0.6183595009864332,yellow,0.2706,0.0806,0.0463,38.7,0.0042571306939122,0.0257680872150643,0.2802197802197763,0.2802197802197763,0.7602225946252126,2726400.6109669,2.0,0.0198216055500496,0.0089197224975222,1.0,0.1598470904714709,0.0675350417669547,0.0675350417669547,0.0578737680855526,0.0819728886362975,0.4501546551032078,1,0.0,0.011537,0.0,19.0,39.0,NEUTRAL,95.0,73.26,1,1,0,0.009911,0.005522,0,0,0,0.009911,0.1982199999999999,1.0,0.0,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
MRX,2026-08-25 14:00:00-04:00,2026-08-25,15,0,70.37,71.025,70.37,71.01,False,True,50.88,-24.70947048662648,-24.656753520572437,0.4441546433609897,green,0.2706,0.0806,0.0463,38.7,0.0042571306939122,0.0092240529502887,0.9770992366412206,0.9770992366412206,0.4772625517208335,1354358.3272209002,6.0,0.0143641740599914,0.0142233488241093,1.0,0.1643430502746092,0.0618222785523165,0.0618222785523165,0.0635652877212955,0.0877940651573481,0.4579567047837859,1,0.0,0.010724,0.0,20.0,30.0,NEUTRAL,74.5,22.58,0,0,0,0.004506,0.004084,0,0,0,0.004506,0.0901199999999999,1.0,0.0,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
MRX,2026-08-25 15:00:00-04:00,2026-08-25,16,0,70.94,71.33,70.72,70.775,True,False,51.51,-20.802604359744898,-24.09018255611823,0.1794750912060023,red,0.2706,0.0806,0.0463,38.7,0.0042571306939122,0.0086188625927234,0.2704918032786757,0.0901639344262407,1.9666824362396496,5881418.424375001,7.0,0.0177322500883079,0.0109501942776404,0.0,0.1615683504062169,0.0653479335923701,0.0653479335923701,0.0600455321570861,0.0841941270456458,0.453131753007639,1,0.0,0.009911,0.0,21.0,35.0,NEUTRAL,82.4,40.95,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.0,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
MRX,2026-08-26 10:00:00-04:00,2026-08-26,11,1,70.91,71.445,70.31,71.2,True,False,57.01,-21.942836022046144,-23.93026460944133,0.512700547319377,yellow,0.2706,0.0824,0.0564,39.6,-0.003858707170611,0.0159410112359549,0.2555066079295229,0.7841409691630024,0.866312340806426,2541863.5960360006,2.0,0.0034410112359549,0.0248595505617976,1.0,0.1665730337078651,0.0589887640449438,0.0589887640449438,0.0610949247770139,0.0877419729378353,0.455845156963418,1,0.0,0.009599,0.0,22.0,25.0,NEUTRAL,76.2,28.64,0,0,0,0.014958,0.004354,0,0,0,0.014958,0.29916,1.0,0.0,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
MRX,2026-08-27 15:00:00-04:00,2026-08-27,16,0,71.49,71.94,71.2,71.38,False,True,47.58,12.616426553583636,15.740689556984954,-0.2857166569075503,orange,0.2706,0.0986,0.0584,41.2,-0.0016632016632017,0.0103670495937236,0.1486486486486489,0.2432432432432349,3.8648278083374734,11692167.441003,7.0,0.0353740543569628,0.0042028579434014,0.0,0.1686746987951806,0.0563182964415804,0.0563182964415804,0.0567065633350358,0.0872959416046829,0.4535709522030111,1,0.0,0.009911,0.0,23.0,36.2,NEUTRAL,78.9,36.18,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.0,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
MRX,2026-08-28 09:00:00-04:00,2026-08-28,10,0,71.38,72.2907,71.0,72.19,True,False,63.88,19.205000434724624,15.144960516815734,0.5302370175953315,green,0.2706,0.084,0.0554,39.8,0.0,0.0178792076464884,0.6275664368172322,0.9219803207561764,0.250237369913212,740020.77032335,1.0,0.0013949300457127,0.0164842776007757,1.0,0.1780024934201412,0.0444659925197396,0.0444659925197396,0.0643960337646062,0.0963177149695432,0.4644219904697955,1,0.0,0.009599,0.0,24.0,25.0,NEUTRAL,68.0,-16.65,0,0,0,0.010666,0.012744,0,0,0,0.010666,0.2133199999999999,1.0,0.0,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
MRX,2026-08-31 14:00:00-04:00,2026-08-31,15,0,71.5,72.07,71.48,72.05,False,True,31.65,12.825428946590316,17.724784613633695,-0.1015291342536524,green,0.2706,0.1024,0.0526,41.6,-0.0016326194624703,0.0081887578070782,0.9322033898305208,0.9661016949152604,0.6010164081021364,2359025.23228515,6.0,0.015297709923664,0.0290076335877863,3.0,0.1764052741151977,0.0464954892435809,0.0464954892435809,0.0561651165006558,0.0904655023935755,0.455918799943016,1,0.0,0.009911,0.0,25.0,46.6,NEUTRAL,97.9,39.17,0,0,0,0.010548,0.001874,0,0,0,0.010548,0.2109599999999999,1.0,0.0,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
MRX,2026-08-31 15:00:00-04:00,2026-08-31,16,0,72.015,72.81,71.915,72.51,True,False,66.58,19.54219066106373,15.108618084451711,0.3038332488720327,green,0.2706,0.1024,0.0526,41.6,-0.0016326194624703,0.0123431250861949,0.5530726256983316,0.6648044692737447,3.402595471502503,16012849.97138709,7.0,0.0088567094193902,0.0351675630947457,4.0,0.1816301199834505,0.0398565715073783,0.0398565715073783,0.0629081554123881,0.0974275305837359,0.4652140483534781,1,0.0,0.0102294999999999,0.0,26.0,5.0,NEUTRAL,49.3,-3.57,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.0,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
