symbol,signal_ts,signal_date,hour,peak_hour,open,high,low,close,buy_signal,early_bull,scan_score,trend_strength,bar_state,htf_range_20d_pct,htf_dist_sma50_pct,htf_sma20_slope_pct,htf_score,bar_range_pct,bar_body_pct,close_loc,vol_ratio_20,dollar_vol_1h,bars_since_rth_open,dist_hod_pct,dist_lod_pct,consec_green,dist_20d_low_pct,dist_20d_high_pct,dist_52w_high_pct,close_vs_sma20,close_vs_sma50,close_vs_sma200,hh_hl_20,dist_20d_low_bounce,ticker_prior_mfe_p50,ticker_prior_hit1r_rate,ticker_prior_n,launch_score,phase,continuation_score_v0,continuation_score_v1,admit,hit_1r,mfe,mae,mfe_ge_3,mfe_ge_5,killed,day_mfe,r_multiple
AGEN,2026-08-21 08:00:00-04:00,2026-08-21,9,0,7.545,7.57,7.52,7.57,True,False,29.5,0.11763109878778803,green,0.5232,0.4414,0.1662,68.2,0.006605019815059539,0.5,1.0,0.03788845551274707,22316.36,3.0,0.0,0.03830911492734478,1.0,0.23249669749009255,0.16908850726552171,0.16908850726552171,0.04717111633697597,0.45677776922484814,0.8864045552807491,1,0.0,0.048286,0.46153846153846156,39.0,46.2,NEUTRAL,124.5,57.57,1,1,0.103038,0.0,1,1,0,0.103038,1.0
AGEN,2026-08-25 04:00:00-04:00,2026-08-25,5,0,7.81,7.81,7.81,7.81,True,False,67.19,0.6482611174271337,orange,0.5051,0.425,0.1538,67.0,0.0,0.0,0.0,0.0017793779999708665,1024.00590072,1.0,0.0,0.0,0.0,0.24711907810499356,0.13316261203585147,0.13316261203585147,0.053767793294204995,0.4510255648038048,0.9268607096817963,1,0.0,0.051089,0.475,40.0,5.0,NEUTRAL,69.6,0.27,0,1,0.088348,0.025595,1,1,0,0.088348,1.0
AGEN,2026-08-25 08:00:00-04:00,2026-08-25,9,0,7.76,7.76,7.76,7.76,True,False,57.17,0.42895480492975174,orange,0.5051,0.425,0.1538,67.0,0.0,0.0,0.0,0.0037441083650678894,1940.0,3.0,0.006443298969072142,0.019317010309278314,0.0,0.2422680412371134,0.14046391752577317,0.14046391752577317,0.04702152060986312,0.44173602853745525,0.9145248536659079,1,0.0,0.053892,0.4878048780487805,41.0,25.0,NEUTRAL,91.6,6.39,0,1,0.095361,0.0,1,1,0,0.095361,1.0
AGEN,2026-08-26 12:00:00-04:00,2026-08-26,13,1,8.1,8.388,8.06,8.37,False,True,65.86,0.8195942184063731,green,0.3915,0.5245,0.1518,59.4,0.03918757467144557,0.8231707317073172,0.94512195121951,1.2276998310539973,763588.00942983,5.0,0.0022580645161290754,0.04062126642771803,1.0,0.24014336917562712,0.05734767025089611,0.05734767025089611,0.11607440496033095,0.5263695382595374,1.0531941642187372,1,0.0,0.0543255,0.5,42.0,0.0,EXTENSION,52.9,33.85,0,0,0.003584,0.028674,0,0,0,0.003584,0.07168
AGEN,2026-08-26 13:00:00-04:00,2026-08-26,14,0,8.38,8.4,8.34,8.34,True,False,63.52,0.6016659905630083,red,0.3915,0.5245,0.1518,59.4,0.007194244604316606,0.6666666666666765,0.0,0.8326351557374974,538118.6402665799,6.0,0.007194244604316606,0.037170263788968885,0.0,0.23741007194244598,0.06115107913669062,0.06115107913669062,0.11207413827588539,0.5208986796994675,1.04583504535057,1,0.0,0.053892,0.4883720930232558,43.0,25.0,NEUTRAL,90.7,16.86,0,0,0.007194,0.02518,0,0,0,0.007194,0.14387999999999998
AGEN,2026-08-28 07:00:00-04:00,2026-08-28,8,0,7.97,8.3,7.94,8.3,True,False,56.34,1.8679578532384415,green,0.3915,0.375,0.1297,59.4,0.04337349397590365,0.9166666666666685,1.0,0.6420138747275527,285926.7,1.0,0.0,0.04337349397590365,2.0,0.23373493975903617,0.06626506024096372,0.06626506024096372,0.09563725166655677,0.46121615436076246,1.0156516565378149,1,0.0,0.051089,0.4772727272727273,44.0,25.0,NEUTRAL,89.1,13.51,0,0,0.0,0.057831,0,0,1,0.0,-1.0
AGEN,2026-08-31 08:00:00-04:00,2026-08-31,9,0,7.68,7.68,7.68,7.68,False,True,11.01,-0.5685751427871605,orange,0.3915,0.3266,0.1118,59.4,0.0,0.0,0.0,0.0017018851424118132,768.0,1.0,0.0,0.0,0.0,0.17187499999999992,0.15234375,0.15234375,0.012724995055053829,0.3300543798275084,0.85730436938108,1,0.0,0.048286,0.4666666666666667,45.0,30.0,NEUTRAL,98.2,42.27,1,0,0.010417,0.023437,0,0,0,0.010417,0.20833999999999997
AGEN,2026-08-31 13:00:00-04:00,2026-08-31,14,0,7.605,7.6664,7.59,7.65,True,False,20.3,0.1606752632618401,green,0.3915,0.3266,0.1118,59.4,0.009986928104575224,0.5890052356020897,0.7853403141361274,0.48691825257906307,190015.10896274998,6.0,0.014379084967320186,0.019607843137254947,3.0,0.16862745098039214,0.1568627450980391,0.1568627450980391,0.008769038043120108,0.32485885490630734,0.8500492741881853,1,0.0,0.0433625,0.45652173913043476,46.0,41.2,NEUTRAL,112.5,52.09,1,0,0.006536,0.014379,0,0,0,0.006536,0.13072
AGEN,2026-09-02 14:00:00-04:00,2026-09-02,15,0,7.8871,7.99,7.88,7.98,False,True,61.88,1.0430551040546656,green,0.3915,0.3394,0.0754,59.4,0.013784461152882245,0.8445454545454539,0.9090909090909113,1.0573226015495816,432378.87996323995,7.0,0.03759398496240588,0.03696741854636602,4.0,0.20300751879699247,0.10902255639097734,0.10902255639097734,0.05590473040026443,0.33771415160760376,0.9138870734676012,0,0.0,0.038439,0.44680851063829785,47.0,20.0,NEUTRAL,83.0,16.77,0,0,0.021303,0.003759,0,0,0,0.021303,0.42605999999999994
AGEN,2026-09-04 11:00:00-04:00,2026-09-04,12,1,8.095,8.29,8.05,8.275,False,True,68.54,0.6940106581527784,green,0.3734,0.335,0.0528,58.2,0.029003021148036063,0.7500000000000037,0.9375000000000047,1.8719979139511176,1024982.652179075,4.0,0.0018126888217521197,0.034441087613293064,2.0,0.23141993957703927,0.055577039274924384,0.06948640483383677,0.08731357992247557,0.3406888953695603,0.9665741802475153,0,0.0,0.036794,0.4375,48.0,0.0,NEUTRAL,60.5,31.95,0,0,0.012689,0.010272,0,0,0,0.012689,0.25378
AGEN,2026-09-04 12:00:00-04:00,2026-09-04,13,1,8.275,8.37,8.19,8.26,True,False,58.33,0.5461143016043861,orange,0.3734,0.335,0.0528,58.2,0.021791767554479386,0.08333333333333662,0.38888888888889106,1.3207399060631928,740119.8225090599,5.0,0.013317191283292909,0.03268765133171908,0.0,0.23002421307506046,0.057493946731234855,0.07142857142857141,0.08534261875041058,0.3382586435954764,0.9630093932138338,0,0.0,0.035149,0.42857142857142855,49.0,25.0,NEUTRAL,70.2,31.19,0,0,0.014528,0.008475,0,0,0,0.014528,0.29056
AGRO,2026-08-28 07:00:00-04:00,2026-08-28,8,0,10.85,10.85,10.85,10.85,True,False,53.99,0.944575863019549,orange,0.3001,0.075,0.0018,31.2,0.0,0.0,0.0,0.002105652152010942,1356.25,2.0,0.0,0.013824884792626762,0.0,0.1815668202764976,0.064073732718894,0.46451612903225814,0.09171404135432915,0.09111021721641198,0.04357527928863764,1,0.0,0.0,0.0,0.0,35.0,NEUTRAL,66.4,15.81,1,0,0.00553,0.019355,0,0,0,0.00553,0.1106
AGRO,2026-09-01 08:00:00-04:00,2026-09-01,9,0,11.54,11.6,11.4,11.6,True,False,49.57,1.948661951865306,yellow,0.3001,0.137,0.0282,42.7,0.01724137931034477,0.30000000000000354,1.0,0.02414218685168175,15474.4,4.0,0.0,0.02465517241379307,1.0,0.23448275862068957,-0.004724137931034498,0.36982758620689665,0.15170770452740256,0.1589800975141876,0.11253374765624617,1,0.0,0.00553,0.0,1.0,41.2,NEUTRAL,97.0,20.91,1,1,0.068103,0.025,1,1,0,0.068103,1.0
AGRO,2026-09-01 10:00:00-04:00,2026-09-01,11,1,11.37,11.77,11.345,11.685,True,False,64.26,1.4919994039299664,green,0.3001,0.137,0.0282,42.7,0.03637141634574231,0.7411764705882402,0.8000000000000017,2.8219785076816852,2007833.6295047402,6.0,0.007274283269148402,0.03209242618741977,1.0,0.24005134788189983,-0.011964056482670177,0.35986307231493364,0.16014694201747412,0.16747262409080027,0.1206859346002791,1,0.0,0.0368165,0.5,2.0,25.0,NEUTRAL,70.8,30.22,0,1,0.060334,0.006418,1,1,0,0.060334,1.0
AGRO,2026-09-03 07:00:00-04:00,2026-09-03,8,0,11.82,11.85,11.82,11.85,False,True,61.39,0.3301453316706185,green,0.3604,0.1647,0.0647,53.8,0.0025316455696201994,1.0,1.0,0.11078055295111537,93460.95,2.0,0.0,0.014405063291139247,1.0,0.25063291139240496,0.019409282700421977,0.34092827004219417,0.1462565293093442,0.17159693110812327,0.13202680563051977,1,0.0,0.060334,0.6666666666666666,3.0,20.0,NEUTRAL,77.5,-3.37,0,0,0.008439,0.048101,0,0,0,0.008439,0.16877999999999999
AGRO,2026-09-03 08:00:00-04:00,2026-09-03,9,0,11.82,11.95,11.82,11.85,True,False,58.18,0.2673049379952042,orange,0.3604,0.1647,0.0647,53.8,0.010970464135021013,0.23076923076922762,0.23076923076922762,0.019155241449779283,15630.15,3.0,0.008438818565400814,0.014405063291139247,2.0,0.25063291139240496,0.019409282700421977,0.34092827004219417,0.1462565293093442,0.17159693110812327,0.13202680563051977,1,0.0,0.0343865,0.5,4.0,25.0,NEUTRAL,78.2,-13.25,0,0,0.000844,0.048101,0,0,0,0.000844,0.01688
AGRO,2026-09-03 14:00:00-04:00,2026-09-03,15,0,11.52,11.565,11.485,11.485,False,True,38.39,0.1967977046942415,red,0.3604,0.1647,0.0647,53.8,0.006965607313887686,0.4375000000000014,0.0,1.111880633949019,838942.18487296,9.0,0.04048759251197213,0.017849368741837186,0.0,0.22681758815846745,0.051806704397039674,0.3835437527209405,0.11094989359644035,0.13550976825120636,0.09715846942333498,1,0.0,0.008439,0.4,5.0,46.5,NEUTRAL,111.6,51.32,1,0,0.010884,0.0,0,0,0,0.010884,0.21767999999999998
ALM,2026-08-21 09:00:00-04:00,2026-08-21,10,0,17.73,18.65,17.64,18.33,True,False,39.11,0.1746860859476465,green,0.6536,0.1694,0.0168,67.2,0.05510092744135287,0.5940594059405931,0.6831683168316822,2.9774857487080646,32270018.937894657,6.0,0.017457719585379176,0.04855428259683563,2.0,0.4140752864157119,-0.031096563011456455,0.33169667212220416,0.3307681138376653,0.21169253549803005,0.2797575931062048,1,0.0,0.0,0.0,0.0,49.7,NEUTRAL,125.1,32.15,1,0,0.039825,0.010911,1,0,0,0.039825,0.7965
ALM,2026-08-24 04:00:00-04:00,2026-08-24,5,0,18.76,19.0,18.33,18.82,False,True,18.24,0.07876866522469378,orange,0.7747,0.2184,0.0452,84.0,0.035600425079702534,0.089552238805968,0.7313432835820907,0.24966669111119136,1920714.37615434,1.0,0.009564293304994672,0.026036131774707864,1.0,0.4293304994686504,0.012752391073326165,0.2970244420828905,0.34117227863887417,0.23882620887584088,0.3085005605624746,1,0.0,0.039825,0.0,1.0,30.0,NEUTRAL,121.4,19.12,1,0,0.007311,0.047614,0,0,0,0.007311,0.14622
ALM,2026-08-24 05:00:00-04:00,2026-08-24,6,0,18.87,18.93,18.86,18.9,True,False,39.67,0.43927931100842343,yellow,0.7747,0.2184,0.0452,84.0,0.003703703703703719,0.4285714285713923,0.571428571428557,0.016974777977675173,131109.3,2.0,0.005291005291005366,0.030158730158730176,2.0,0.4317460317460317,0.008465608465608473,0.29153439153439165,0.3468733297701764,0.24409220763833106,0.31406273085179426,1,0.0,0.023568,0.0,2.0,48.3,NEUTRAL,147.4,35.5,1,0,0.003048,0.050794,0,0,1,0.003048,-1.0
ALM,2026-08-27 07:00:00-04:00,2026-08-27,8,0,18.0,18.16,17.98,18.09,False,True,14.62,-0.742842915061131,green,0.7599,0.1963,0.1302,83.6,0.00995024875621889,0.5,0.6111111111111089,0.06553932023935309,193090.55953392,4.0,0.008291873963515677,0.016030956329463743,1.0,0.4013266998341625,0.05362078496406848,0.34936428966279715,0.20773108121641015,0.18649403801503278,0.24187571975073238,1,0.0,0.007311,0.0,3.0,30.0,NEUTRAL,126.7,20.44,1,1,0.053068,0.010503,1,1,0,0.053068,1.0
ALM,2026-08-27 09:00:00-04:00,2026-08-27,10,0,17.9387,18.43,17.9,18.335,True,False,36.86,0.21097489207920006,green,0.7599,0.1963,0.1302,83.6,0.028906463048813804,0.7477358490566024,0.8207547169811346,1.6214356739458098,5222051.234841915,6.0,0.005181347150259005,0.029179165530406333,1.0,0.40932642487046633,0.03954185983092434,0.33133351513498766,0.22408785926494645,0.20256319441711593,0.25869493209672084,1,0.0,0.023568,0.25,4.0,55.4,LAUNCH,147.6,52.85,1,0,0.038996,0.011181,1,0,0,0.038996,0.7799200000000001
ALM,2026-08-31 06:00:00-04:00,2026-08-31,7,1,18.2,18.22,18.2,18.22,True,False,57.19,0.7650321040602716,green,0.7599,0.1831,0.1749,82.3,0.0010976948408342247,1.0,1.0,0.0030957187703913396,9310.42,2.0,0.0,0.029088913282107443,1.0,0.40559824368825464,0.04610318331503841,0.33973655323819985,0.1613602320170824,0.19489513516349471,0.24109580176525783,1,0.0,0.038996,0.2,5.0,25.0,NEUTRAL,100.7,18.28,0,0,0.009605,0.043908,0,0,0,0.009605,0.1921
ALM,2026-08-31 12:00:00-04:00,2026-08-31,13,1,17.855,17.9,17.79,17.895,False,True,50.92,0.556403016500519,yellow,0.7599,0.1831,0.1749,82.3,0.006146968426934866,0.36363636363635776,0.9545454545454634,0.6946132865000131,3182145.57242709,8.0,0.02794076557697681,0.026543727298127852,2.0,0.39480301760268227,0.06510198379435592,0.36406817546800785,0.14064442107276018,0.1735811440038825,0.21895770431335287,1,0.0,0.024300500000000003,0.16666666666666666,6.0,30.0,NEUTRAL,106.3,71.59,1,0,0.008662,0.013976,0,0,0,0.008662,0.17323999999999998
ALM,2026-09-01 10:00:00-04:00,2026-09-01,11,1,17.36,18.13,17.36,17.75,True,False,58.51,0.7990323442304407,green,0.5043,0.1689,0.1838,63.8,0.04338028169014082,0.5064935064935076,0.5064935064935076,2.0533511077595863,9698535.93756975,7.0,0.021408450704225295,0.051267605633802824,2.0,0.28619718309859155,0.07380281690140837,0.37521126760563384,0.11281778000689634,0.16561597058050975,0.20471501702720438,1,0.0,0.009605,0.14285714285714285,7.0,25.0,NEUTRAL,93.1,31.67,0,0,0.008732,0.015211,0,0,0,0.008732,0.17464
ALM,2026-09-02 07:00:00-04:00,2026-09-02,8,0,17.6,17.6,17.55,17.59,True,False,16.16,-0.20852958187936535,orange,0.5043,0.1596,0.1973,62.9,0.0028425241614554128,0.20000000000002843,0.7999999999999716,0.005537928197451536,21020.05,4.0,0.0005685048322911633,0.02899374644684489,0.0,0.27970437748720867,0.08357021034678788,0.3877202956225128,0.08793468680902382,0.15666611869143518,0.189542306859987,1,0.0,0.0091685,0.125,8.0,35.0,NEUTRAL,105.7,21.89,1,0,0.034679,0.055145,1,0,1,0.034679,-1.0
ALMR,2026-07-16 10:00:00-04:00,2026-07-16,11,1,25.79,27.335,25.79,27.2099,True,False,49.18,1.1385194868010367,green,0.4856,0.1371,0.1206,59.4,0.05678080404558641,0.9190291262135925,0.9190291262135925,0.6133522507400282,519082.0265896014,3.0,0.004597591317865915,0.05475580579127458,1.0,0.2719561630141971,0.08159162657709138,0.08159162657709138,0.07995078486237614,0.18412028373732547,,1,0.0,0.0,0.0,0.0,41.2,NEUTRAL,106.8,61.68,1,0,0.0,0.056226,0,0,1,0.0,-1.0
ALMR,2026-07-17 10:00:00-04:00,2026-07-17,11,1,24.535,24.9,24.21,24.745,False,True,11.05,-0.579238417372806,yellow,0.4856,0.0847,0.1182,54.2,0.02788442109517065,0.30434782608695876,0.7753623188405825,1.2068554472764625,970576.5618360699,2.0,0.017175186906445775,0.024045261669024143,2.0,0.19943422913719952,0.1893311780157607,0.1893311780157607,-0.02731918238993698,0.07573860573495401,,1,0.0,0.0,0.0,1.0,30.0,NEUTRAL,105.0,77.63,1,1,0.064457,0.008285,1,1,0,0.064457,1.0
ALMR,2026-07-17 11:00:00-04:00,2026-07-17,12,1,24.57,25.62,24.54,25.61,True,False,42.82,0.8440141467733555,green,0.4856,0.0847,0.1182,54.2,0.04217102694260062,0.9629629629629606,0.9907407407407393,0.3874435007970154,295771.89416176995,3.0,0.00039047247169080685,0.05700898086684892,3.0,0.2264740335806326,0.14916048418586492,0.14916048418586492,0.006682389937106986,0.11334272349453105,,1,0.0,0.0322285,0.5,2.0,40.5,NEUTRAL,102.1,79.99,1,0,0.028504,0.031238,0,0,0,0.028504,0.57008
ALMR,2026-07-21 10:00:00-04:00,2026-07-21,11,1,23.97,24.92,23.96,24.56,False,True,13.05,-0.17466410924209191,green,0.3638,0.038,0.1128,41.4,0.039087947882736195,0.6145833333333326,0.6249999999999972,0.4794945939985356,301228.39999999997,2.0,0.027687296416938102,0.04315960912052112,2.0,0.12133550488599351,0.19828990228013035,0.19828990228013035,-0.049001955431646996,0.0657224435245209,,1,0.0,0.028504,0.3333333333333333,3.0,30.0,NEUTRAL,84.8,69.45,1,0,0.030941,0.003257,1,0,0,0.030941,0.6188199999999999
ALMR,2026-07-21 11:00:00-04:00,2026-07-21,12,1,24.57,24.965,24.55,24.67,True,False,40.01,0.4682246548778869,orange,0.3638,0.038,0.1128,41.4,0.01682205107417913,0.24096385542169066,0.2891566265060271,0.46719546533340317,280349.88,3.0,0.023104985812727876,0.04742602351033651,3.0,0.12525334414268355,0.19294689906769347,0.19294689906769347,-0.04474259936884074,0.07049563036441099,,1,0.0,0.0297225,0.25,4.0,47.5,NEUTRAL,91.9,74.22,1,0,0.026344,0.007702,0,0,0,0.026344,0.5268799999999999
ALMR,2026-07-22 12:00:00-04:00,2026-07-22,13,1,24.18,25.0,23.99,25.0,False,True,51.47,0.19707701469143998,green,0.3481,0.0899,0.1067,45.5,0.04040000000000006,0.8118811881188109,1.0,1.9837066009771198,1154560.124075,4.0,0.015999999999999945,0.04040000000000006,1.0,0.12680000000000008,0.1772,0.1772,-0.0363860622880049,0.08341422826237664,,1,0.0,0.028504,0.2,5.0,30.0,NEUTRAL,69.0,81.99,1,0,0.012,0.0072,0,0,0,0.012,0.24
ALMR,2026-07-22 13:00:00-04:00,2026-07-22,14,0,25.09,25.13,24.96,25.105,True,False,43.91,0.30976077444469446,orange,0.3481,0.0899,0.1067,45.5,0.00677155945030863,0.08823529411765137,0.852941176470595,0.3802148485149584,218388.395,5.0,0.01175064728141797,0.0444134634534954,2.0,0.1304521011750648,0.17227643895638317,0.17227643895638317,-0.0323388837496145,0.08796456802107865,,1,0.0,0.027424,0.16666666666666666,6.0,37.7,NEUTRAL,85.4,44.87,1,0,0.007767,0.011352,0,0,0,0.007767,0.15533999999999998
ALMR,2026-07-27 09:00:00-04:00,2026-07-27,10,0,26.25,26.93,25.95,25.9902,True,False,24.05,0.2189789611187151,red,0.2523,0.1157,0.0695,41.7,0.03770652014990267,0.2651020408163249,0.04102040816326757,0.36701268786789587,218250.82304343182,1.0,0.03615978330293719,0.0015467368469654805,0.0,0.09581303722172209,0.13234988572615825,0.13234988572615825,-0.00445482925708153,0.12042178231480179,,0,0.0,0.026344,0.14285714285714285,7.0,41.2,NEUTRAL,97.1,44.81,1,0,0.0,0.056952,0,0,1,0.0,-1.0
ALMR,2026-07-28 14:00:00-04:00,2026-07-28,15,0,24.51,24.77,24.39,24.52,True,False,29.57,0.09869005038164846,orange,0.2523,0.0506,0.0536,35.2,0.015497553017944496,0.026315789473679043,0.342105263157893,0.8428089264902737,471347.95999999996,7.0,0.028955954323001666,0.029975530179445327,3.0,0.04159869494290373,0.2002446982055465,0.2002446982055465,-0.05666910322009781,0.05577706397526764,,0,0.4800163132137033,0.019172,0.125,8.0,46.4,NEUTRAL,86.7,62.27,1,0,0.013662,0.004282,0,0,0,0.013662,0.27324
ALMR,2026-07-29 14:00:00-04:00,2026-07-29,15,0,24.02,24.77,23.985,24.69,True,False,61.32,0.6056457237340723,green,0.2523,0.0619,0.0368,33.7,0.031794248683677605,0.8535031847133778,0.8980891719745245,1.6169527386876184,763513.68345,7.0,0.019846091535034364,0.055488051842851396,3.0,0.04819765087079794,0.19198055893074112,0.19198055893074112,-0.04450464396284811,0.06108661457930423,,0,0.3975293641150257,0.013662,0.1111111111111111,9.0,25.0,NEUTRAL,62.4,22.16,0,0,0.002835,0.018631,0,0,0,0.002835,0.05669999999999999
ALMR,2026-07-31 13:00:00-04:00,2026-07-31,14,0,25.045,25.385,24.975,24.975,False,True,27.98,-0.1563621012659458,orange,0.262,0.0709,0.0083,29.6,0.016416416416416422,0.1707317073170738,0.0,0.3939115285074499,171852.975,5.0,0.055599599599599606,0.011011011011011096,0.0,0.0662662662662663,0.1783783783783783,0.1783783783783783,-0.026353748391875497,0.06687911693593203,,0,0.1716716716716712,0.012831,0.1,10.0,37.5,NEUTRAL,72.5,43.31,1,0,0.023023,0.0,0,0,0,0.023023,0.4604599999999999
ALMR,2026-07-31 14:00:00-04:00,2026-07-31,15,0,25.045,25.35,24.975,25.27,True,False,49.42,0.3604635681313562,green,0.262,0.0709,0.0083,29.6,0.0148397309062129,0.5999999999999943,0.7866666666666617,0.7623246580775676,337480.85,6.0,0.04327661258409189,0.02255639097744362,1.0,0.07716660071230706,0.16462208151958846,0.16462208151958846,-0.01485322209660443,0.07948089229113116,,0,0.03541749109616177,0.013662,0.09090909090909091,11.0,41.2,NEUTRAL,76.9,51.26,1,0,0.01108,0.003957,0,0,0,0.01108,0.2216
ALMR,2026-08-11 09:00:00-04:00,2026-08-11,10,0,29.0,33.53,28.03,33.18,True,False,91.16,2.0,extended,0.2564,0.1451,0.0023,35.4,0.16576250753465943,0.7599999999999999,0.9363636363636361,5.138452076968967,4913180.686897561,1.0,0.010548523206751098,0.15521398432790834,1.0,0.297166968053044,-0.11693791440626881,-0.11301989150090416,0.27363107690536065,0.357377210135738,,0,0.0,0.012831,0.08333333333333333,12.0,5.0,EXTENSION,-14.6,-42.34,0,1,0.161543,0.045208,1,1,0,0.161543,1.0
ALMR,2026-08-14 07:00:00-04:00,2026-08-14,8,0,33.5,33.8,33.5,33.8,True,False,44.95,0.2599763851831763,green,0.6527,0.3032,0.0633,76.8,0.008875739644970331,1.0,1.0,0.014330548843145134,20280.0,1.0,0.0,0.008875739644970331,1.0,0.3100591715976331,0.1402366863905326,0.1402366863905326,0.23920734725302945,0.3380097698464851,,1,0.0,0.013662,0.15384615384615385,13.0,35.1,NEUTRAL,118.9,41.91,1,0,0.000296,0.035207,0,0,0,0.000296,0.005919999999999999
ALMR,2026-08-17 09:00:00-04:00,2026-08-17,10,0,33.08,33.35,32.82,33.08,True,False,32.03,0.12637524370338168,orange,0.6527,0.3001,0.0786,76.8,0.01602176541717053,0.0,0.49056603773584423,0.19015021046966987,144805.821883,2.0,0.008162031438936007,0.012394195888754431,0.0,0.2950423216444981,0.16505441354292627,0.16505441354292627,0.19698943407150107,0.29695990715837156,,1,0.0,0.012831,0.14285714285714285,14.0,52.6,LAUNCH,134.0,43.62,1,0,0.002116,0.032346,0,0,0,0.002116,0.042319999999999997
ALMR,2026-08-17 11:00:00-04:00,2026-08-17,12,1,32.29,33.15,32.26,33.15,False,True,47.03,0.3920369638803431,green,0.6527,0.3001,0.0786,76.8,0.026847662141779808,0.9662921348314594,1.0,1.0598609739483948,777123.4015330499,4.0,0.006033182503770825,0.026847662141779808,1.0,0.29653092006033177,0.16259426847662145,0.16259426847662145,0.19952236213634403,0.2997043809643294,,1,0.0,0.012,0.13333333333333333,15.0,36.2,NEUTRAL,119.6,75.81,1,0,0.0,0.034389,0,0,0,0.0,0.0
ALMR,2026-08-18 09:00:00-04:00,2026-08-18,10,0,32.13,35.34,32.0,32.735,True,False,42.47,0.3833397242480746,orange,0.6527,0.2493,0.0916,76.8,0.10203146479303508,0.18113772455089708,0.22005988023952056,1.318372411918202,654347.17968214,1.0,0.07957843287001692,0.02245303192301816,1.0,0.2876126470138995,0.17733312967771497,0.17733312967771497,0.16716880894229216,0.27281422783510756,,1,0.0,0.01154,0.125,16.0,41.3,NEUTRAL,120.6,53.88,1,0,0.030087,0.013594,1,0,0,0.030087,0.6017399999999999
ALMR,2026-08-21 09:00:00-04:00,2026-08-21,10,0,34.93,35.45,34.84,35.0,True,False,51.29,0.39700176245519503,orange,0.6527,0.303,0.1297,76.8,0.01742857142857141,0.11475409836065631,0.26229508196720774,0.13973285282446762,228151.68351499998,2.0,0.012857142857142938,0.01028571428571427,1.0,0.3337142857142857,0.10114285714285712,0.10114285714285712,0.19065843411406513,0.316591307488019,,1,0.0,0.012,0.11764705882352941,17.0,35.0,NEUTRAL,112.5,25.89,1,0,0.031429,0.028571,1,0,0,0.031429,0.6285799999999999
ALMR,2026-08-25 09:00:00-04:00,2026-08-25,10,0,32.98,34.03,32.95,33.854,False,True,48.9,1.0498247208711382,green,0.6527,0.2089,0.1603,76.8,0.03190169551603941,0.8092592592592627,0.837037037037035,0.39823127272872594,350690.965937378,1.0,0.005198794824836118,0.026702900691203298,1.0,0.3111596857092219,0.13841791221126012,0.13841791221126012,0.11993648378186118,0.25159897369919326,,1,0.0,0.012831,0.1111111111111111,18.0,36.2,NEUTRAL,119.2,38.0,1,0,0.028682,0.034383,0,0,0,0.028682,0.5736399999999999
ALMR,2026-08-25 10:00:00-04:00,2026-08-25,11,1,33.96,34.825,33.815,34.69,True,False,60.05,1.8690945284884488,green,0.6527,0.2089,0.1603,76.8,0.029115018737388445,0.722772277227716,0.866336633663362,1.6891403751692136,1389722.9102621397,2.0,0.003891611415393633,0.05015854713173811,2.0,0.3277601614298068,0.11098299221677722,0.11098299221677722,0.14759250376300476,0.2825063034685713,,1,0.0,0.013662,0.10526315789473684,19.0,25.0,NEUTRAL,105.8,36.16,0,0,0.002739,0.057654,0,0,1,0.002739,-1.0
ALMR,2026-08-26 09:00:00-04:00,2026-08-26,10,0,32.77,33.99,32.77,33.505,False,True,48.66,0.19290662965668456,green,0.6527,0.2109,0.1552,76.8,0.03641247574988804,0.6024590163934427,0.6024590163934427,2.688294721041743,2996731.8641417953,1.0,0.014475451425160405,0.021937024324727633,1.0,0.30398447992836897,0.15027607819728386,0.15027607819728386,0.09336248531523314,0.22868458689354212,,1,0.0,0.012831,0.1,20.0,36.2,NEUTRAL,119.3,55.56,1,0,0.024922,0.031786,0,0,0,0.024922,0.49844
ALMR,2026-08-26 13:00:00-04:00,2026-08-26,14,0,32.98,33.255,32.87,33.255,False,True,15.61,-0.0924399952343214,green,0.6527,0.2109,0.1552,76.8,0.011577206435122691,0.7142857142857195,1.0,0.9485993786571215,1182580.7968414354,5.0,0.025710419485791513,0.02450759284318162,2.0,0.298752067358292,0.15892347015486383,0.15892347015486383,0.08520428142540153,0.21951666727786132,,1,0.0,0.013662,0.09523809523809523,21.0,30.0,NEUTRAL,119.7,48.82,1,0,0.032627,0.007367,1,0,0,0.032627,0.65254
ALMR,2026-08-26 14:00:00-04:00,2026-08-26,15,0,33.255,33.41,33.01,33.22,True,False,14.94,-0.05922006199133392,orange,0.6527,0.2109,0.1552,76.8,0.012040939193257032,0.08750000000000954,0.525000000000004,0.34185164757189046,422824.16,6.0,0.02679108970499701,0.023479831426851328,0.0,0.29801324503311255,0.1601444912703191,0.1601444912703191,0.08406213288082498,0.21823315853166586,,1,0.0,0.018342499999999998,0.09090909090909091,22.0,35.0,NEUTRAL,119.8,35.02,1,0,0.033715,0.0,1,0,0,0.033715,0.6743
