symbol,signal_ts,signal_date,hour,peak_hour,open,high,low,close,buy_signal,early_bull,scan_score,wt1,wt2,trend_strength,bar_state,htf_range_20d_pct,htf_dist_sma50_pct,htf_sma20_slope_pct,htf_score,gap_pct,bar_range_pct,bar_body_pct,close_loc,vol_ratio_20,dollar_vol_1h,bars_since_rth_open,dist_hod_pct,dist_lod_pct,consec_green,dist_20d_low_pct,dist_20d_high_pct,dist_52w_high_pct,close_vs_sma20,close_vs_sma50,close_vs_sma200,hh_hl_20,dist_20d_low_bounce,ticker_prior_mfe_p50,ticker_prior_hit1r_rate,ticker_prior_n,launch_score,phase,continuation_score_v0,social_missing,guidance_cut,print,outlook,news_velocity_24h,news_velocity_72h,news_headline_count_48h,dilution_flag,distress_flag,unresolved,catalyst_type,st_msg_24h,st_bull_ratio,st_ok,x_posts_24h,x_authors_24h,x_engage_24h,x_sent_lex,x_ok,continuation_score_v1,php_v0_admit,all_hours_admit,hit_1r,mfe,mae,mfe_ge_3,mfe_ge_5,killed,day_mfe,r_multiple
HOOD,2026-06-11 06:00:00-04:00,2026-06-11,7,1,88.71,89.19,88.6719,88.71,True,False,27.64,32.463563984158604,31.48391894771184,0.0990499043683567,orange,0.29,0.0887,0.0683,41.5,0.0275686319935132,0.005840378762259,0.0,0.0735379270411112,0.0111184325078473,3589438.508254589,1.0,0.0054108894149476,0.0004294893473114,0.0,0.1750648179461164,0.0641415849396912,0.734414383947695,0.0895424314814018,0.1183544519231132,-0.1384381994999717,1,0.0,0.0019,0.0,3.0,41.6,NEUTRAL,79.7,0,0,unknown,unknown,3.0,6.0,4.5,0,0,0,none,0.0,0.5,0,0.0,0.0,0.0,0.0,0,55.0,1,1,1,0.055574,0.033705,1,1,0,0.055574,1.0
HOOD,2026-06-11 11:00:00-04:00,2026-06-11,12,1,87.17,90.328,86.55,89.095,True,False,50.83,29.567104085739867,29.506114438657058,0.3602179848487961,green,0.29,0.0887,0.0683,41.5,0.0275686319935132,0.0424041753184803,0.5095288512440429,0.6736368448914763,1.4345851650207957,518288270.0064824,4.0,0.0138391604467142,0.0378809136315169,1.0,0.1786295527246197,0.05954318424154,0.7269195802233572,0.0942710284391331,0.1232080925948571,-0.1346990348827638,1,0.0,0.0149745,0.25,4.0,35.0,NEUTRAL,82.3,0,0,unknown,unknown,3.0,6.0,4.5,0,0,0,none,0.0,0.5,0,0.0,0.0,0.0,0.0,0,72.73,1,1,1,0.051013,0.013412,1,1,0,0.051013,1.0
HOOD,2026-06-15 06:00:00-04:00,2026-06-15,7,1,96.58,96.94,96.5422,96.8,True,False,47.44,59.62527155951621,55.411479382568345,1.5611484608882955,green,0.3132,0.1614,0.0622,50.4,0.036711034778875,0.0041095041322314,0.5530417295123098,0.6480643539467087,0.0103118067946336,3927665.0037856,1.0,0.0014462809917355,0.0026632231404959,1.0,0.2440082644628098,-0.0072314049586777,0.5894617768595043,0.1688280325533096,0.2063492854748316,-0.0584351396285731,1,0.0,0.028049,0.4,5.0,41.2,NEUTRAL,88.3,0,0,unknown,unknown,3.0,6.0,4.5,0,0,0,none,0.0,0.5,0,0.0,0.0,0.0,0.0,0,53.45,1,1,0,0.042045,0.0,1,0,0,0.042045,0.8409
HOOD,2026-06-17 09:00:00-04:00,2026-06-17,10,0,96.61,100.4,95.53,99.925,True,False,72.04,19.102316854636506,17.47319008135689,1.2239571159442089,green,0.3922,0.1886,0.0686,58.3,-0.0018096272167933,0.0487365524143107,0.6806981519507176,0.9024640657084172,1.3007620433149778,481099491.802368,2.0,0.0047535651738804,0.0439829872404302,1.0,0.26765073805354,0.0195646735051288,0.5397538153615213,0.1777358712947138,0.2281063994267812,-0.0274813762805214,1,0.0,0.035047,0.3333333333333333,6.0,5.0,EXTENSION,64.9,0,0,unknown,unknown,3.0,6.0,4.5,0,0,0,none,0.0,0.5,0,0.0,0.0,0.0,0.0,0,6.08,0,0,1,0.10811,0.003852,1,1,0,0.10811,1.0
HOOD,2026-06-22 09:00:00-04:00,2026-06-22,10,0,106.9,112.13,106.7617,112.11,True,False,53.99,48.69312518422342,43.265372062546106,1.573280788047206,green,0.5114,0.3061,0.0981,67.4,-0.0117788461538461,0.0478842208545178,0.9705120801743574,0.9962744257958766,0.9232787649067336,580618180.7843955,2.0,0.0001783962180001,0.0477058246365176,3.0,0.3465346534653465,-0.0123280706449022,0.3724012130942825,0.2737384467685035,0.3539446272757466,0.0906588923211474,1,0.0,0.042045,0.4285714285714285,7.0,35.0,NEUTRAL,107.6,0,0,unknown,unknown,3.0,6.0,4.5,0,0,0,none,0.0,0.5,0,0.0,0.0,0.0,0.0,0,42.4,0,1,0,0.003479,0.050575,0,0,1,0.003479,-1.0
HOOD,2026-06-23 10:00:00-04:00,2026-06-23,11,1,104.6,105.99,103.855,105.215,False,True,47.73,-7.466321644813567,0.3833964621575658,-0.6071368842320585,yellow,0.5356,0.2658,0.1124,69.0,-0.0540157033393245,0.020291783490947,0.2880562060889984,0.6370023419203772,1.3530013724036474,621553912.8703024,3.0,0.0073658698854725,0.0584992634130114,2.0,0.3037114479874542,0.0692391769234424,0.4623380696668726,0.1755077871874511,0.2598441225035712,0.0233376720101366,1,0.0,0.035047,0.375,8.0,36.2,NEUTRAL,118.7,0,0,unknown,unknown,1.0,3.0,2.0,1,0,0,offering,0.0,0.5,0,0.0,0.0,0.0,0.0,0,53.11,1,1,0,0.006796,0.026755,0,0,0,0.006796,0.1359199999999999
HOOD,2026-06-25 06:00:00-04:00,2026-06-25,7,1,98.9,99.69,98.8,99.2436,True,False,12.16,-54.05583650367914,-55.99768223828846,0.0287992934173604,yellow,0.5317,0.1474,0.1373,63.5,0.0173850426910812,0.0089678326864402,0.3860674157303312,0.4984269662921385,0.0114476245012085,3746412.116883098,1.0,0.0044980230463223,0.0044698096401178,3.0,0.2599018979561402,0.133574356432052,0.5503256633173323,0.0770781895237215,0.1716255892446689,-0.0345664522552594,1,0.0,0.028049,0.3333333333333333,9.0,35.0,NEUTRAL,107.2,0,0,unknown,unknown,1.0,3.0,2.0,1,0,0,offering,0.0,0.5,0,0.0,0.0,0.0,0.0,0,44.22,1,1,0,0.0,0.064927,0,0,1,0.0,-1.0
HOOD,2026-06-25 12:00:00-04:00,2026-06-25,13,1,94.9,95.8299,93.87,94.4991,False,True,9.39,-61.74701314874977,-60.84865383301103,-0.6290332346814179,orange,0.5317,0.1474,0.1373,63.5,0.0173850426910812,0.0207398800623497,0.2045512526149339,0.320985764579824,0.5725776087692742,190959380.78161183,5.0,0.0549306818795099,0.0179800654186124,0.0,0.2227439203124685,0.1904875284526519,0.6281625962575307,0.0255867334480119,0.1156141425803869,-0.0807205565730686,1,0.0,0.0174225,0.3,10.0,30.0,NEUTRAL,87.2,0,0,unknown,unknown,1.0,3.0,2.0,1,0,0,offering,0.0,0.5,0,0.0,0.0,0.0,0.0,0,41.97,1,1,0,0.00583,0.016953,0,0,0,0.00583,0.1166
HOOD,2026-06-25 13:00:00-04:00,2026-06-25,14,0,94.51,94.94,93.9062,94.9,True,False,9.11,-61.05902453266191,-61.44175175929544,-0.3138541729844355,yellow,0.5317,0.1474,0.1373,63.5,0.0173850426910812,0.0108935721812434,0.3772489843296583,0.9613077964790172,0.5707196503063817,177931012.19917533,6.0,0.0504741833508955,0.0221285563751318,1.0,0.226027397260274,0.185458377239199,0.6212845100105374,0.0299376502444609,0.1203469888165996,-0.0768206344693674,1,0.0,0.006796,0.2727272727272727,11.0,35.0,NEUTRAL,119.7,0,0,unknown,unknown,1.0,3.0,2.0,1,0,0,offering,0.0,0.5,0,0.0,0.0,0.0,0.0,0,27.39,0,1,0,0.001581,0.021105,0,0,0,0.001581,0.0316199999999999
HOOD,2026-06-26 09:00:00-04:00,2026-06-26,10,0,92.16,96.2899,91.65,95.92,True,False,47.59,-57.63357737734167,-60.44426720189547,0.5737102429916694,green,0.53,0.0997,0.1423,58.6,-0.0133704139480158,0.0483726021684737,0.8103622922907837,0.9202784542770316,1.3038514961348011,362557021.7368071,2.0,0.0038563386155129,0.0445162635529607,2.0,0.2334236864053377,0.1728523769808173,0.60404399499583,0.0313590348750315,0.1285568896445023,-0.0658162724929786,1,0.0,0.006313,0.25,12.0,41.2,NEUTRAL,106.3,0,0,unknown,unknown,1.0,3.0,2.0,1,0,0,offering,0.0,0.5,0,0.0,0.0,0.0,0.0,0,24.8,0,1,0,0.036697,0.007297,1,0,0,0.036697,0.7339399999999999
HOOD,2026-06-30 11:00:00-04:00,2026-06-30,12,1,100.415,103.06,100.34,101.4699,False,True,26.59,32.376601622476684,33.81849742160652,0.1031226309223091,yellow,0.4253,0.1907,0.1359,60.8,0.0004929794618077,0.0268059789159149,0.3878308823529374,0.4154044117647031,1.096387706532116,287493759.3398668,4.0,0.0156706570125722,0.0152744804124178,1.0,0.2221338544730998,0.1087031720736889,0.5163107483105829,0.0786350952722633,0.1864979741699358,-0.0100562752391632,1,0.0,0.006796,0.2307692307692307,13.0,34.0,NEUTRAL,112.5,0,0,unknown,unknown,1.0,3.0,2.0,1,0,0,offering,0.0,0.5,0,0.0,0.0,0.0,0.0,0,54.63,1,1,0,0.003549,0.017827,0,0,0,0.003549,0.07098
HOOD,2026-07-01 09:00:00-04:00,2026-07-01,10,0,99.66,104.57,99.65,104.55,True,False,69.68,20.914899482217805,16.080716025987066,1.5246530221728474,green,0.4253,0.17,0.1274,58.7,-0.001695422359629,0.0470588235294116,0.9939024390243928,0.9959349593495944,1.426893894366434,348056085.9958409,2.0,0.0001912960306073,0.0468675274988043,2.0,0.2450502152080343,0.0760401721664275,0.4716394069823053,0.1057641459545214,0.2197953357266446,0.0208632519254697,1,0.0,0.006313,0.2142857142857142,14.0,5.0,EXTENSION,65.8,0,0,unknown,unknown,1.0,3.0,2.0,1,0,0,offering,0.0,0.5,0,0.0,0.0,0.0,0.0,0,-28.03,0,0,0,0.047633,0.007508,1,0,0,0.047633,0.95266
HOOD,2026-07-06 06:00:00-04:00,2026-07-06,7,1,114.01,114.76,114.0,114.2,False,True,9.93,55.42045129572316,57.20615219727103,-0.0264320093692422,orange,0.521,0.302,0.1235,68.1,0.0113545640024838,0.0066549912434326,0.2499999999999953,0.2631578947368441,0.0035053560891678,1370941.9647642002,1.0,0.0049036777583187,0.0017513134851138,1.0,0.3088441330998248,0.0512259194395796,0.347284588441331,0.1764887682409844,0.318941243592972,0.1155511196172157,1,0.0,0.006796,0.2,15.0,30.0,NEUTRAL,96.4,0,0,unknown,unknown,1.0,3.0,2.0,1,0,0,offering,0.0,0.5,0,0.0,0.0,0.0,0.0,0,13.49,1,1,0,0.038967,0.02627,1,0,0,0.038967,0.77934
HOOD,2026-07-06 10:00:00-04:00,2026-07-06,11,1,114.42,115.5,113.83,115.22,False,True,15.53,54.45910571210403,54.58829881856954,0.0924838384907731,yellow,0.521,0.302,0.1235,68.1,0.0113545640024838,0.0144940114563443,0.4790419161676625,0.8323353293413168,0.90845016435856,380737152.0738468,3.0,0.0024301336573511,0.0348897760805415,3.0,0.314962680090262,0.0419198055893074,0.3353575768095818,0.186996811530002,0.3307216294814556,0.1255148861847249,1,0.0,0.0174225,0.1875,16.0,30.0,NEUTRAL,118.0,0,0,unknown,unknown,2.0,3.0,2.5,0,0,0,none,0.0,0.5,0,0.0,0.0,0.0,0.0,0,72.06,1,1,0,0.029769,0.00026,0,0,0,0.029769,0.59538
HOOD,2026-07-06 11:00:00-04:00,2026-07-06,12,1,115.25,118.35,115.19,118.32,True,False,46.49,58.72480079264507,55.553401861190544,1.5362533570249457,green,0.521,0.302,0.1235,68.1,0.0113545640024838,0.026707234617985,0.971518987341771,0.9905063291139236,1.0552380736276177,463257700.4014937,4.0,0.0002535496957403,0.0601757944557132,4.0,0.3329107505070993,0.0146213657876944,0.3003710277214335,0.2189330215260356,0.3665247630641019,0.1557969218310766,1,0.0,0.028049,0.1764705882352941,17.0,41.2,NEUTRAL,116.0,0,0,unknown,unknown,2.0,3.0,2.5,0,0,0,none,0.0,0.5,0,0.0,0.0,0.0,0.0,0,67.28,1,1,0,0.002789,0.021087,0,0,0,0.002789,0.0557799999999999
HOOD,2026-07-06 15:00:00-04:00,2026-07-06,16,0,116.87,118.65,116.835,117.6,False,True,55.8,59.185567253541336,59.493980924367584,0.7925358870522983,yellow,0.521,0.302,0.1235,68.1,0.0113545640024838,0.0154336734693878,0.402203856749303,0.4214876033057826,1.6298098294024332,709789297.376023,8.0,0.0089285714285715,0.0544217687074829,2.0,0.3288265306122448,0.0208333333333333,0.3083324829931974,0.2115155792043762,0.358209196554584,0.1487636748422465,1,0.0,0.0174225,0.1666666666666666,18.0,20.0,NEUTRAL,99.9,0,0,unknown,unknown,2.0,3.0,2.5,0,0,0,none,0.0,0.5,0,0.0,0.0,0.0,0.0,0,10.22,0,0,0,0.0,0.0,0,0,0,0.0,0.0
HOOD,2026-07-08 13:00:00-04:00,2026-07-08,14,0,110.95,112.09,110.27,111.6195,False,True,28.08,-25.71265234264611,-23.58057020010973,-0.3008491356767762,yellow,0.521,0.2865,0.1178,68.1,-0.0461470327723649,0.0163053946667025,0.367857142857141,0.7414835164835168,0.6243627246546537,169550790.2411315,6.0,0.0122783205443492,0.0399526964374504,2.0,0.2928654939325117,0.0755289174382611,0.3784320839996596,0.1156260307243304,0.2719562140615492,0.0906404756745878,1,0.0,0.006796,0.1578947368421052,19.0,37.7,NEUTRAL,123.2,0,0,unknown,unknown,2.0,3.0,2.5,0,0,0,none,0.0,0.5,0,0.0,0.0,0.0,0.0,0,55.27,0,1,0,0.022492,0.001428,0,0,0,0.022492,0.44984
HOOD,2026-07-08 14:00:00-04:00,2026-07-08,15,0,111.59,112.89,111.4601,112.695,True,False,43.36,-21.35065162492873,-24.35186040406564,0.2656161417871007,green,0.521,0.2865,0.1178,68.1,-0.0461470327723649,0.0126882292914504,0.7727813133785489,0.8636268270508379,0.6607984296373047,174640489.47374588,7.0,0.0026176849017259,0.0491148675628909,3.0,0.299614002395847,0.0652646523803186,0.3652770752917167,0.1263755484702799,0.2842120377144341,0.1011492472744248,1,0.0,0.014644,0.15,20.0,39.1,NEUTRAL,114.5,0,0,unknown,unknown,2.0,3.0,2.5,0,0,0,none,0.0,0.5,0,0.0,0.0,0.0,0.0,0,49.24,0,0,0,0.012733,0.002662,0,0,0,0.012733,0.25466
HOOD,2026-07-10 06:00:00-04:00,2026-07-10,7,1,118.5,119.55,118.4331,118.74,True,False,60.31,35.0739666115692,29.580216945572737,1.3404020146244993,orange,0.4278,0.294,0.1183,61.9,0.029718456725756,0.0094062657908034,0.2148804727370352,0.2747784045124886,0.0481893727304321,11041390.48640898,1.0,0.006821627084386,0.0025846387064173,1.0,0.2918982651170624,0.0110325080006737,0.295771433383864,0.1523400538612709,0.3348502256227391,0.1611825305300595,1,0.0,0.012733,0.1428571428571428,21.0,25.0,NEUTRAL,77.3,0,0,unknown,unknown,2.0,3.0,2.5,0,0,0,none,0.0,0.5,0,0.0,0.0,0.0,0.0,0,6.1,0,0,0,0.006401,0.068385,0,0,1,0.006401,-1.0
HOOD,2026-07-14 06:00:00-04:00,2026-07-14,7,1,110.79,110.87,110.3525,110.4,True,False,19.88,-35.5162038488112,-36.11836836439803,-0.0336017420082631,red,0.3306,0.2163,0.1228,55.4,0.008603031544449,0.0046874999999999,0.7536231884058007,0.0917874396135257,0.0032128437206157,786780.0851424,1.0,0.0042572463768115,0.0004302536231884,0.0,0.1827889492753623,0.0874094202898549,0.3936585144927536,0.0493847696628948,0.2222529753667312,0.0811708080943851,1,0.0,0.0097644999999999,0.1363636363636363,22.0,35.0,NEUTRAL,94.9,0,0,unknown,unknown,2.0,3.0,2.5,0,0,0,none,0.0,0.5,0,0.0,0.0,0.0,0.0,0,59.64,1,1,0,0.029801,0.011821,0,0,0,0.029801,0.59602
HOOD,2026-07-17 12:00:00-04:00,2026-07-17,13,1,102.27,103.675,101.59,103.48,False,True,14.62,-48.407865695772685,-48.28541584839677,-0.4306360207139317,green,0.2936,0.1454,0.1253,47.4,-0.0288785222881915,0.0201488210282179,0.5803357314148737,0.906474820143888,1.1795517823272903,373110686.7756228,5.0,0.0030083107846927,0.0665829145728643,3.0,0.1032083494395052,0.1601275608813296,0.4868563973714728,-0.0378786470052252,0.1179388785175965,0.0152022813600551,1,0.0,0.012733,0.1304347826086956,23.0,30.0,NEUTRAL,76.9,0,0,unknown,unknown,2.0,3.0,2.5,0,0,0,none,0.0,0.5,0,0.0,0.0,0.0,0.0,0,78.88,1,1,0,0.006088,0.036722,0,0,0,0.006088,0.12176
HOOD,2026-07-17 13:00:00-04:00,2026-07-17,14,0,103.49,104.11,102.635,102.68,True,False,12.07,-46.312680568745954,-48.46174868888187,-0.462969511558558,red,0.2936,0.1454,0.1253,47.4,-0.0288785222881915,0.0143650175301908,0.5491525423728754,0.0305084745762724,0.5256334542775579,160377712.05659896,6.0,0.0139267627580832,0.0593104791585508,0.0,0.0962212699649397,0.169166342033502,0.4984407869107908,-0.0453167711103259,0.1092961349650832,0.0073537905880408,1,0.0,0.0097644999999999,0.125,24.0,35.0,NEUTRAL,99.0,1,0,unknown,unknown,0.0,2.0,1.0,0,0,0,none,0.0,0.5,0,0.0,0.0,0.0,0.0,0,49.88,0,1,0,0.002143,0.029217,0,0,0,0.002143,0.0428599999999999
HOOD,2026-07-20 06:00:00-04:00,2026-07-20,7,1,101.1,102.0,100.9,101.3,False,True,12.15,-47.11715380263688,-47.04892952018269,-0.267062035687453,orange,0.2936,0.0746,0.1053,40.4,0.0113033910173051,0.0108588351431391,0.1818181818181853,0.3636363636363577,0.0082226368772332,2371314.8370955,1.0,0.0069101678183613,0.0039486673247778,1.0,0.0839091806515301,0.1850937808489634,0.5188538993089834,-0.0558475934832046,0.0889920427254683,-0.0043895804897706,0,0.0,0.006796,0.12,25.0,30.0,NEUTRAL,71.1,1,0,unknown,unknown,0.0,2.0,1.0,0,0,0,none,0.0,0.5,0,0.0,0.0,0.0,0.0,0,53.4,1,1,0,0.013228,0.026555,0,0,0,0.013228,0.2645599999999999
HOOD,2026-07-20 11:00:00-04:00,2026-07-20,12,1,100.785,101.4,100.44,101.25,True,False,14.77,-45.97511875335978,-47.33407605523917,0.0605677720914922,yellow,0.2936,0.0746,0.1053,40.4,0.0113033910173051,0.0094814814814815,0.4843749999999995,0.8437499999999953,0.6632939805414104,198817076.02406624,4.0,0.0137283950617284,0.026074074074074,2.0,0.0834567901234568,0.185679012345679,0.519603950617284,-0.0563136114528575,0.0884545343134616,-0.0048809972812366,0,0.0,0.0097644999999999,0.1153846153846153,26.0,35.0,NEUTRAL,95.4,1,0,unknown,unknown,0.0,2.0,1.0,0,0,0,none,0.0,0.5,0,0.0,0.0,0.0,0.0,0,79.51,1,1,0,0.005086,0.021235,0,0,0,0.005086,0.10172
HOOD,2026-07-21 06:00:00-04:00,2026-07-21,7,1,101.86,102.39,101.7,101.86,True,False,49.15,-36.30534701952599,-40.96520893403357,0.785849046105987,orange,0.2936,0.0627,0.0844,39.2,0.0256771724901822,0.0067740035342626,0.0,0.2318840579710103,0.0090590786016964,2407619.35407598,1.0,0.0052032201060278,0.0015707834282347,0.0,0.0889456116237974,0.1785784409974474,0.510503632436678,-0.0466875997323314,0.0902699879263248,0.0032786804511602,0,0.0,0.006796,0.1111111111111111,27.0,41.2,NEUTRAL,73.4,1,0,unknown,unknown,0.0,2.0,1.0,0,0,0,none,0.0,0.5,0,0.0,0.0,0.0,0.0,0,56.12,1,1,1,0.06234,0.0,1,1,0,0.06234,1.0
HOOD,2026-07-22 12:00:00-04:00,2026-07-22,13,1,105.71,106.1894,105.14,105.815,False,True,29.98,14.526448831855692,15.4535936461785,-0.3244216646102243,orange,0.2936,0.1312,0.0683,46.0,-0.0073322053017484,0.0099173085101356,0.1000571755288769,0.6432246998284672,0.4634721145405875,91169297.7130426,5.0,0.0101119879034164,0.0170335018664649,2.0,0.1229976846382838,0.1345272409393753,0.4540462127297643,-0.0099737090783207,0.1253562768537032,0.0439190347386837,0,0.0,0.0097644999999999,0.1428571428571428,28.0,42.5,NEUTRAL,79.5,1,0,unknown,unknown,0.0,2.0,1.0,0,0,0,none,0.0,0.5,0,0.0,0.0,0.0,0.0,0,64.52,1,1,0,0.004394,0.014034,0,0,0,0.004394,0.08788
HOOD,2026-07-22 13:00:00-04:00,2026-07-22,14,0,105.8,106.28,105.45,105.56,True,False,30.48,15.029034604224954,14.882925288363603,-0.3258356891955494,red,0.2936,0.1312,0.0683,46.0,-0.0073322053017484,0.007862826828344,0.2891566265060185,0.1325301204819273,0.5557834464346117,102991797.11169437,6.0,0.0125521030693444,0.0146589617279272,0.0,0.1208791208791209,0.1372679045092837,0.4575587343690793,-0.0123595400492135,0.1226443187135748,0.0414033294619426,0,0.0,0.006796,0.1379310344827586,29.0,48.7,NEUTRAL,107.6,1,0,unknown,unknown,0.0,2.0,1.0,0,0,0,none,0.0,0.5,0,0.0,0.0,0.0,0.0,0,57.19,0,1,0,0.003505,0.011652,0,0,0,0.003505,0.0701
HOOD,2026-07-23 13:00:00-04:00,2026-07-23,14,0,102.45,103.14,102.33,102.58,False,True,18.88,-37.08704316670098,-35.07668936219825,-0.0870939727882127,orange,0.2936,0.1047,0.0539,43.4,-0.0025839793281653,0.007896276077208,0.1604938271604877,0.3086419753086411,0.7799703641541131,129886530.6029724,6.0,0.0167674010528368,0.0317800740885163,2.0,0.0953402222655488,0.1703061025541041,0.4999015402612596,-0.0407929494821983,0.0846188819691892,0.014065988925644,1,0.0,0.0065985,0.1333333333333333,30.0,30.0,NEUTRAL,80.6,1,0,unknown,unknown,0.0,2.0,1.0,0,0,0,none,0.0,0.5,0,0.0,0.0,0.0,0.0,0,41.24,0,1,0,0.002681,0.01316,0,0,0,0.002681,0.0536199999999999
HOOD,2026-07-23 14:00:00-04:00,2026-07-23,15,0,102.57,102.855,102.11,102.28,True,False,17.4,-36.45064537713765,-37.32703811674208,-0.1525057275993754,red,0.2936,0.1047,0.0539,43.4,-0.0025839793281653,0.0072839264763395,0.3892617449664299,0.2281879194630881,0.6985822888836728,107209456.28764288,7.0,0.0197497066875244,0.0289401642549863,0.0,0.0926867422761048,0.1737387563551036,0.5043009385999219,-0.0435981952918624,0.0814468634023073,0.0111003055889537,1,0.0,0.006401,0.1290322580645161,31.0,35.0,NEUTRAL,93.9,1,0,unknown,unknown,0.0,2.0,1.0,0,0,0,none,0.0,0.5,0,0.0,0.0,0.0,0.0,0,50.01,0,0,0,0.002151,0.010266,0,0,0,0.002151,0.04302
HOOD,2026-07-24 13:00:00-04:00,2026-07-24,14,0,94.86,96.2,94.59,95.525,False,True,7.35,-66.05781953440844,-65.00924717663702,-0.8588121788276999,yellow,0.2936,0.0693,0.04,37.8,0.0026580035440046,0.0168542266422402,0.4130434782608736,0.5807453416149084,0.9261748172903526,167928363.59008047,6.0,0.0674692488877256,0.0261188170635959,1.0,0.0285265637267731,0.2567390735409577,0.6106767861816279,-0.1085925981224686,0.0056004126619857,-0.0534738944830236,0,0.6434179534153353,0.0062445,0.125,32.0,30.0,NEUTRAL,89.3,0,0,unknown,unknown,1.0,1.0,1.0,0,0,0,none,0.0,0.5,0,0.0,0.0,0.0,0.0,0,65.89,0,1,0,0.001099,0.015232,0,0,0,0.001099,0.0219799999999999
HOOD,2026-07-24 14:00:00-04:00,2026-07-24,15,0,95.52,95.63,94.36,94.78,True,False,7.44,-65.49187624711281,-65.9778882668713,-0.9591650780689028,red,0.2936,0.0693,0.04,37.8,0.0026580035440046,0.0133994513610465,0.5826771653543285,0.3307086614173252,0.9214257931948372,165113120.1102011,7.0,0.0758598860519096,0.018463810930576,0.0,0.0208904832243089,0.2666174298375184,0.6233372019413379,-0.1155446893488362,-0.0022422704830881,-0.0608558567820045,0,0.738868959696138,0.006088,0.1212121212121212,33.0,35.0,NEUTRAL,90.3,0,0,unknown,unknown,1.0,1.0,1.0,0,0,0,none,0.0,0.5,0,0.0,0.0,0.0,0.0,0,64.47,0,0,0,0.003271,0.007491,0,0,0,0.003271,0.0654199999999999
HOOD,2026-08-27 06:00:00-04:00,2026-08-27,7,1,111.25,111.48,110.75,111.05,True,False,64.35,21.450812668997187,18.555958506587576,0.5857457299467567,red,0.3438,0.0733,0.0079,35.2,0.0253456221198156,0.0065736154885187,0.2739726027397284,0.4109589041095829,0.0197872615603787,4482003.04388495,1.0,0.0038721296713192,0.0027014858171994,0.0,0.2464655560558306,0.0126069338135975,0.3855011256190906,0.1546179519437716,0.0981588903897995,0.1607479063029238,1,0.0,0.005959,0.1176470588235294,34.0,25.0,NEUTRAL,59.7,0,0,unknown,unknown,1.0,1.0,1.0,0,0,0,none,0.0,0.5,0,0.0,0.0,0.0,0.0,0,10.2,0,0,0,0.009185,0.031878,0,0,0,0.009185,0.1837
HOOD,2026-08-31 11:00:00-04:00,2026-08-31,12,1,102.54,103.4,102.4289,103.21,False,True,10.53,-56.420804855628816,-53.66024781819248,-0.8022766662195862,green,0.3183,0.0286,0.0353,34.5,0.0046034333940731,0.0094089719988373,0.6899392441560938,0.8043455874781067,1.0442925505791214,182450755.67751357,4.0,0.0183121790524174,0.0245131285728125,2.0,0.1735296967348125,0.0895262087007073,0.4907460517391727,0.0507829203233491,0.0181915040546139,0.0817527202999477,1,0.0,0.006088,0.1142857142857142,35.0,30.0,NEUTRAL,78.4,0,0,unknown,unknown,1.0,1.0,1.0,0,0,0,none,0.0,0.5,0,0.0,0.0,0.0,0.0,0,66.53,1,1,0,0.021897,0.004457,0,0,0,0.021897,0.43794
HOOD,2026-08-31 12:00:00-04:00,2026-08-31,13,1,103.21,103.92,102.75,103.78,True,False,10.25,-54.39594554431641,-55.34244380196195,-0.0409796086716056,yellow,0.3183,0.0286,0.0353,34.5,0.0046034333940731,0.0112738485257275,0.4871794871794928,0.88034188034188,0.7931382203032677,144917153.73782557,5.0,0.0127192137213335,0.0298708807091924,3.0,0.1780689920986703,0.083542108306032,0.4825582963962229,0.0565861008735314,0.023814691316615,0.0877269384045013,1,0.0,0.0062445,0.1111111111111111,36.0,35.0,NEUTRAL,76.9,0,0,unknown,unknown,1.0,1.0,1.0,0,0,0,none,0.0,0.5,0,0.0,0.0,0.0,0.0,0,72.89,1,1,0,0.016284,0.001012,0,0,0,0.016284,0.3256799999999999
CVNA,2026-08-12 14:00:00-04:00,2026-08-12,15,0,71.47,72.06,71.34,72.03,True,False,59.71,-3.7506274222807856,-5.363376485181822,0.3686976851632895,green,0.3325,0.0788,0.0032,34.0,0.0070823496736563,0.0099958350687213,0.7777777777777821,0.9583333333333316,0.6721551128979953,40289561.95282998,6.0,0.0134666111342496,0.0238789393308343,4.0,0.220880188810218,0.0381785367208107,0.3519089268360405,0.0824010278527046,0.0792660451484721,-0.0044603713585336,1,0.0,0.0,0.0,0.0,25.0,NEUTRAL,63.1,1,0,unknown,unknown,0.0,1.0,0.5,0,0,0,none,0.0,0.5,0,0.0,0.0,0.0,0.0,0,-8.36,0,0,0,0.00715,0.002221,0,0,0,0.00715,0.143
CVNA,2026-08-24 09:00:00-04:00,2026-08-24,10,0,69.37,72.4,69.29,72.295,True,False,74.91,0.7633189937939289,-0.4831852470394207,1.4653058151650384,green,0.3555,0.0383,0.0438,39.6,-0.0091585575271894,0.0430181893630264,0.9405144694533756,0.9662379421221852,0.9141545882307373,82837276.97378787,2.0,0.0014523825990732,0.0483435922262951,1.0,0.2237360813334256,0.0522166124904902,0.3469534545957535,0.0493123843390543,0.0737540324257531,-0.002661408963038,1,0.0,0.00715,0.0,1.0,5.0,EXTENSION,45.6,1,0,unknown,unknown,0.0,1.0,0.5,0,0,0,none,0.0,0.5,0,0.0,0.0,0.0,0.0,0,-8.64,0,0,0,0.00657,0.019988,0,0,0,0.00657,0.1314
